X,Y,OBJECTID,CODIGO_ACCIDENTADO,FORMULARIO,FECHA_OCURRENCIA_ACC,HORA_OCURRENCIA_ACC,ANO_OCURRENCIA_ACC,MES_OCURRENCIA_ACC,DIA_OCURRENCIA_ACC,FECHA_HORA_ACC,DIRECCION,CLASE_ACC,LOCALIDAD,CODIGO_VEHICULO,CONDICION,MUERTE_POSTERIOR,FECHA_POSTERIOR_MUERTE,GENERO,EDAD,CONDICION_A
-74.169072458,4.62554549399999,690180,2027608,A00483996,2009/03/23 05:00:00+00,19:15:00,2009,MARZO,LUNES,2009/03/24 00:15:00+00,CL 43-81G S 24,ATROPELLO,KENNEDY,,PEATON,S,2009/03/24 05:00:00+00,SIN INFORMACION,,PEATON
-74.15275713,4.689641489,690739,2013439,A00476624,2009/01/08 05:00:00+00,13:05:00,2009,ENERO,JUEVES,2009/01/08 18:05:00+00,KR 120-22 47,ATROPELLO,FONTIBON,,PEATON,,,FEMENINO,14,PEATON
-74.103281164,4.68437008900003,691127,2028616,A00482986,2009/03/29 05:00:00+00,21:40:00,2009,MARZO,DOMINGO,2009/03/30 02:40:00+00,KR 76BIS-66A 02,CHOQUE,ENGATIVA,2,MOTOCICLISTA,,,MASCULINO,27,MOTOCICLISTA
-74.035838299,4.81252564499999,691274,2028093,A00480197,2009/02/28 05:00:00+00,09:55:00,2009,FEBRERO,SABADO,2009/02/28 14:55:00+00,AV AVENIDA PASEO DE LOS LIBERTADORES-CL 235 40,ATROPELLO,USAQUEN,,PEATON,,,SIN INFORMACION,,PEATON
-74.10269932,4.56275054999998,691452,2013238,A00477386,2009/01/06 05:00:00+00,18:50:00,2009,ENERO,MARTES,2009/01/06 23:50:00+00,KR 7BIS-37 S 31,CHOQUE,SAN CRISTOBAL,2,CICLISTA,,,MASCULINO,10,CICLISTA
-74.136469422,4.58509438599998,691488,2013274,A00476987,2009/01/07 05:00:00+00,15:20:00,2009,ENERO,MIERCOLES,2009/01/07 20:20:00+00,CL 51-34 S 03,CHOQUE,TUNJUELITO,2,CICLISTA,,,MASCULINO,11,CICLISTA
-74.041870001,4.77700894700001,691617,2013400,A00476623,2009/01/08 05:00:00+00,06:40:00,2009,ENERO,JUEVES,2009/01/08 11:40:00+00,AV AVENIDA PASEO LOS LIBERTADORES-CL 198 12,CHOQUE,USAQUEN,1,CONDUCTOR,,,MASCULINO,29,CONDUCTOR
-74.108761642,4.594689867,691763,2013549,A00475995,2008/12/22 05:00:00+00,18:45:00,2008,DICIEMBRE,LUNES,2008/12/22 23:45:00+00,CL 17-31 S 18,ATROPELLO,ANTONIO NARINO,,PEATON,,,FEMENINO,78,PEATON
-74.067322185,4.64064099400002,692026,2013813,A00477742,2009/01/10 05:00:00+00,23:07:00,2009,ENERO,SABADO,2009/01/11 04:07:00+00,CL 53-15 02,CHOQUE,TEUSAQUILLO,1,CONDUCTOR,,,MASCULINO,59,CONDUCTOR
-74.076803702,4.71513201200003,692389,2014189,A00476221,2009/01/14 05:00:00+00,07:15:00,2009,ENERO,MIERCOLES,2009/01/14 12:15:00+00,CL 128-72 02,CHOQUE,SUBA,,PEATON,,,MASCULINO,67,PEATON
-74.028355334,4.76592051599999,692558,2014377,A00477627,2009/01/15 05:00:00+00,09:30:00,2009,ENERO,JUEVES,2009/01/15 14:30:00+00,KR 7A-189 31,ATROPELLO,USAQUEN,,PEATON,,,MASCULINO,1,PEATON
-74.13807203,4.62577097500002,692567,2015300,A00478207,2009/01/20 05:00:00+00,01:00:00,2009,ENERO,MARTES,2009/01/20 06:00:00+00,AV AVENIDA BOYACA-CL 3 02,CHOQUE,KENNEDY,1,PASAJERO,S,2009/01/24 05:00:00+00,MASCULINO,19,MOTOCICLISTA
-74.174694783,4.61669926899998,692901,2014723,A00476663,2009/01/16 05:00:00+00,13:00:00,2009,ENERO,VIERNES,2009/01/16 18:00:00+00,CL 54-80D S 16,ATROPELLO,KENNEDY,,PEATON,S,2009/01/17 05:00:00+00,MASCULINO,53,PEATON
-74.155364717,4.68287166599998,692925,2014747,A00477789,2009/01/16 05:00:00+00,18:45:00,2009,ENERO,VIERNES,2009/01/16 23:45:00+00,CL 17-115 81,ATROPELLO,FONTIBON,,PEATON,S,2009/01/17 05:00:00+00,MASCULINO,59,PEATON
-74.186,4.60559999999998,693185,2015008,A00477512,2009/01/13 05:00:00+00,05:30:00,2009,ENERO,MARTES,2009/01/13 10:30:00+00,CL 65F-79B 02,CHOQUE,BOSA,2,PASAJERO,,,FEMENINO,45,MOTOCICLISTA
-74.089063403,4.72493646200002,693602,2016397,A00477445,2009/01/25 05:00:00+00,23:50:00,2009,ENERO,DOMINGO,2009/01/26 04:50:00+00,AK 91-129C 05,ATROPELLO,SUBA,,PEATON,,,MASCULINO,46,PEATON
-74.093102962,4.612188635,693671,2015493,A00476827,2009/01/20 05:00:00+00,05:45:00,2009,ENERO,MARTES,2009/01/20 10:45:00+00,AV AVENIDA CIUDAD DE QUITO-CL 12 02,ATROPELLO,LOS MARTIRES,,PEATON,S,2009/01/20 05:00:00+00,MASCULINO,65,PEATON
-74.072592172,4.60275447999999,693832,2015653,A00478053,2009/01/20 05:00:00+00,12:30:00,2009,ENERO,MARTES,2009/01/20 17:30:00+00,AV AVENIDA ALBERTO LLERAS CAMARGO-CL 6 28,ATROPELLO,SANTA FE,,PEATON,,,MASCULINO,20,PEATON
-74.041859261,4.68844202999998,694894,2016778,A00476990,2009/01/27 05:00:00+00,12:05:00,2009,ENERO,MARTES,2009/01/27 17:05:00+00,AK 9-106 02,ATROPELLO,USAQUEN,,PEATON,,,MASCULINO,51,PEATON
-74.080588882,4.55940234299999,695098,2016982,A00479043,2009/01/28 05:00:00+00,22:30:00,2009,ENERO,MIERCOLES,2009/01/29 03:30:00+00,KR 12-32 ES 08,CAIDA DE OCUPANTE,SAN CRISTOBAL,1,PASAJERO,S,2009/02/04 05:00:00+00,FEMENINO,22,PASAJERO
-74.078052361,4.60421233099999,695127,2017011,A00478430,2009/01/28 05:00:00+00,08:15:00,2009,ENERO,MIERCOLES,2009/01/28 13:15:00+00,AK 13-14 60,CHOQUE,SANTA FE,2,CICLISTA,S,2009/01/29 05:00:00+00,MASCULINO,68,CICLISTA
-74.126657718,4.67036104300001,695138,2017022,A00478512,2009/01/28 05:00:00+00,13:45:00,2009,ENERO,MIERCOLES,2009/01/28 18:45:00+00,AV AVENIDA CIUDAD DE CALI-CL 23C 02,OTRO,FONTIBON,1,PASAJERO,S,2009/02/01 05:00:00+00,MASCULINO,52,PASAJERO
-74.089778209,4.57076915599998,695456,2017337,A00478743,2009/01/30 05:00:00+00,19:42:00,2009,ENERO,VIERNES,2009/01/31 00:42:00+00,CL 20A-3 S 25,ATROPELLO,SAN CRISTOBAL,,PEATON,,,MASCULINO,8,PEATON
-74.069702063,4.65912713400002,695612,2018409,A00479345,2009/02/04 05:00:00+00,21:30:00,2009,FEBRERO,MIERCOLES,2009/02/05 02:30:00+00,AC 68-24 02,ATROPELLO,BARRIOS UNIDOS,,PEATON,S,2009/02/09 05:00:00+00,MASCULINO,25,PEATON
-74.17047992,4.64300873000002,695630,2017514,A00476991,2009/01/31 05:00:00+00,14:08:00,2009,ENERO,SABADO,2009/01/31 19:08:00+00,CL 38C-92 S 05,CHOQUE,KENNEDY,2,CICLISTA,,,MASCULINO,6,CICLISTA
-74.145828514,4.66582954299997,695633,2017517,A00477446,2009/01/31 05:00:00+00,21:50:00,2009,ENERO,SABADO,2009/02/01 02:50:00+00,AV AVENIDA CENTENARIO-KR 96F 30,ATROPELLO,FONTIBON,,PEATON,,,MASCULINO,36,PEATON
-74.066954814,4.66309657599999,695729,2018526,A00478744,2009/02/05 05:00:00+00,12:30:00,2009,FEBRERO,JUEVES,2009/02/05 17:30:00+00,KR 24-72 02,CHOQUE,BARRIOS UNIDOS,1,MOTOCICLISTA,,,MASCULINO,38,MOTOCICLISTA
-74.080814742,4.67022354699998,695844,2017730,A00479338,2009/01/31 05:00:00+00,18:50:00,2009,ENERO,SABADO,2009/01/31 23:50:00+00,AC 68-58 22,ATROPELLO,BARRIOS UNIDOS,,PEATON,,,MASCULINO,76,PEATON
-74.045067196,4.743988688,695856,2017744,A00475351,2009/02/01 05:00:00+00,07:30:00,2009,FEBRERO,DOMINGO,2009/02/01 12:30:00+00,KR 21-163A 02,CHOQUE,USAQUEN,1,PASAJERO,,,FEMENINO,30,PASAJERO
-74.093854079,4.68913770699999,695873,2017761,A00479391,2009/02/01 05:00:00+00,18:30:00,2009,FEBRERO,DOMINGO,2009/02/01 23:30:00+00,AV AVENIDA BOYACA-CL 73A 37 37,ATROPELLO,ENGATIVA,,PEATON,S,2009/02/01 05:00:00+00,FEMENINO,86,PEATON
-74.094358139,4.68793055899999,696282,2019081,A00480048,2009/02/08 05:00:00+00,22:45:00,2009,FEBRERO,DOMINGO,2009/02/09 03:45:00+00,AV AVENIDA BOYACA-CL 72B 02 02 02 02,CHOQUE,ENGATIVA,2,CONDUCTOR,S,2009/02/08 05:00:00+00,MASCULINO,26,CONDUCTOR
-74.098949621,4.69224211300002,696367,2018250,A00479432,2009/02/03 05:00:00+00,15:40:00,2009,FEBRERO,MARTES,2009/02/03 20:40:00+00,KR 77A-73 02,CHOQUE,ENGATIVA,1,PASAJERO,S,2009/02/06 05:00:00+00,FEMENINO,79,PASAJERO
-74.137566677,4.55947585000001,696547,2018432,A00478866,2009/02/05 05:00:00+00,12:00:00,2009,FEBRERO,JUEVES,2009/02/05 17:00:00+00,CL 60G-18A S 40,ATROPELLO,CIUDAD BOLIVAR,,PEATON,S,2009/05/26 05:00:00+00,MASCULINO,52,PEATON
-74.108496329,4.70228741599999,696646,2018531,A00476222,2009/02/05 05:00:00+00,15:30:00,2009,FEBRERO,JUEVES,2009/02/05 20:30:00+00,CL 75-91A 74,ATROPELLO,ENGATIVA,,PEATON,,,MASCULINO,41,PEATON
-74.144827261,4.631443284,696891,2018777,A00479886,2009/02/06 05:00:00+00,14:50:00,2009,FEBRERO,VIERNES,2009/02/06 19:50:00+00,AV AVENIDA DE LAS AMERICAS-CL 78 02,CHOQUE,KENNEDY,2,CICLISTA,S,2009/02/14 05:00:00+00,MASCULINO,47,CICLISTA
-74.167173673,4.61389524700002,697109,2018995,A00479464,2009/02/08 05:00:00+00,10:00:00,2009,FEBRERO,DOMINGO,2009/02/08 15:00:00+00,AV AVENIDA PRIMERA DE MAYO-KR 49 04,ATROPELLO,KENNEDY,,PEATON,,,SIN INFORMACION,,PEATON
-74.13559118,4.63931410200001,697117,2019003,A00479465,2009/02/08 05:00:00+00,19:30:00,2009,FEBRERO,DOMINGO,2009/02/09 00:30:00+00,AV AVENIDA BOYACA-CL 9 02,CHOQUE,KENNEDY,1,PASAJERO,,,FEMENINO,26,MOTOCICLISTA
-74.0995964,4.70211280000001,697208,2019096,A00479895,2009/02/08 05:00:00+00,16:30:00,2009,FEBRERO,DOMINGO,2009/02/08 21:30:00+00,AV AVENIDA MEDELLIN-KR 84 02,CHOQUE,ENGATIVA,1,MOTOCICLISTA,S,2009/02/13 05:00:00+00,MASCULINO,27,MOTOCICLISTA
-74.097451816,4.69403938200003,698156,2020047,A00471410,2009/02/14 05:00:00+00,23:15:00,2009,FEBRERO,SABADO,2009/02/15 04:15:00+00,CL 75-77A 35,ATROPELLO,ENGATIVA,,PEATON,,,MASCULINO,31,PEATON
-74.070984193,4.607246014,698167,2020973,A00480195,2009/02/18 05:00:00+00,21:00:00,2009,FEBRERO,MIERCOLES,2009/02/19 02:00:00+00,AV AVENIDA ALBERTO LLERAS CAMARGO-CL 21 24,ATROPELLO,SANTA FE,,PEATON,,,SIN INFORMACION,,PEATON
-74.13491141,4.54324621199999,698822,2020714,A00471411,2009/02/17 05:00:00+00,03:20:00,2009,FEBRERO,MARTES,2009/02/17 08:20:00+00,AV AVENIDA BOYACA-CL 73 S 02,CHOQUE,CIUDAD BOLIVAR,1,MOTOCICLISTA,,,MASCULINO,26,MOTOCICLISTA
-74.075729389,4.619814496,698852,2020743,A00478225,2009/02/15 05:00:00+00,13:50:00,2009,FEBRERO,DOMINGO,2009/02/15 18:50:00+00,CL 26-19B 02,CHOQUE,TEUSAQUILLO,2,MOTOCICLISTA,,,MASCULINO,30,MOTOCICLISTA
-74.165879558,4.64500879000002,698872,2020763,A00480069,2009/02/17 05:00:00+00,17:20:00,2009,FEBRERO,MARTES,2009/02/17 22:20:00+00,CL 26-91 S 15,CAIDA DE OCUPANTE,KENNEDY,1,PASAJERO,,,FEMENINO,45,PASAJERO
-74.100996652,4.72851698800002,698874,2020765,A00480838,2009/02/17 05:00:00+00,15:55:00,2009,FEBRERO,MARTES,2009/02/17 20:55:00+00,AV AVENIDA CIUDAD DE CALI-CL 127 20,ATROPELLO,SUBA,,PEATON,,,MASCULINO,9,PEATON
-74.078087621,4.68490423600002,699086,2020977,A00480884,2009/02/18 05:00:00+00,14:41:00,2009,FEBRERO,MIERCOLES,2009/02/18 19:41:00+00,AV AVENIDA CONGRESO EUCARISTICO-CL 80 77,ATROPELLO,ENGATIVA,,PEATON,,,MASCULINO,86,PEATON
-74.178593447,4.59507337899998,699661,2021549,A00480070,2009/02/22 05:00:00+00,19:40:00,2009,FEBRERO,DOMINGO,2009/02/23 00:40:00+00,KR 76-57R S 23,CAIDA DE OCUPANTE,CIUDAD BOLIVAR,,PEATON,,,MASCULINO,21,PEATON
-74.144437807,4.566704453,699892,2021783,A00481297,2009/02/22 05:00:00+00,14:25:00,2009,FEBRERO,DOMINGO,2009/02/22 19:25:00+00,DG 62-22 S 05,CHOQUE,CIUDAD BOLIVAR,1,MOTOCICLISTA,,,MASCULINO,37,MOTOCICLISTA
-74.098355361,4.706125891,699894,2021785,A00480196,2009/02/22 05:00:00+00,05:20:00,2009,FEBRERO,DOMINGO,2009/02/22 10:20:00+00,AV AVENIDA CIUDAD DE CALI-DG 84A 02,CHOQUE,ENGATIVA,1,CONDUCTOR,,,MASCULINO,77,CONDUCTOR
-74.074375851,4.65144971900003,700172,2022977,A00481314,2009/02/27 05:00:00+00,05:10:00,2009,FEBRERO,VIERNES,2009/02/27 10:10:00+00,CL 63-27 02,CHOQUE,BARRIOS UNIDOS,2,PASAJERO,,,MASCULINO,61,PASAJERO
-74.182336326,4.60743305900002,700287,2022174,A00481324,2009/02/24 05:00:00+00,06:45:00,2009,FEBRERO,MARTES,2009/02/24 11:45:00+00,KR 80-60B S 02,CAIDA DE OCUPANTE,BOSA,,PEATON,S,2009/07/07 05:00:00+00,FEMENINO,62,PEATON
-74.049597921,4.66581932000003,700293,2022180,A00480671,2009/02/24 05:00:00+00,16:15:00,2009,FEBRERO,MARTES,2009/02/24 21:15:00+00,KR 9-84 02,CHOQUE,CHAPINERO,2,MOTOCICLISTA,S,2009/02/25 05:00:00+00,MASCULINO,28,MOTOCICLISTA
-74.097454576,4.70704318000003,700356,2023160,A00481513,2009/02/28 05:00:00+00,17:00:00,2009,FEBRERO,SABADO,2009/02/28 22:00:00+00,AV AVENIDA CIUDAD DE CALI-CL 86 02,ATROPELLO,ENGATIVA,,PEATON,S,2009/03/14 05:00:00+00,MASCULINO,78,PEATON
-74.133882668,4.54131628499999,700417,2023223,A00481939,2009/02/28 05:00:00+00,23:30:00,2009,FEBRERO,SABADO,2009/03/01 04:30:00+00,AV AVENIDA BOYACA-CL 15 S 60,CHOQUE,CIUDAD BOLIVAR,1,MOTOCICLISTA,,,MASCULINO,22,MOTOCICLISTA
-74.138927009,4.70925035599998,700624,2022511,A00480973,2009/02/24 05:00:00+00,16:30:00,2009,FEBRERO,MARTES,2009/02/24 21:30:00+00,CL 64-113A 94,ATROPELLO,ENGATIVA,,PEATON,S,2009/02/25 05:00:00+00,MASCULINO,36,PEATON
-74.090695689,4.67819074499999,700677,2022565,A00481734,2009/02/26 05:00:00+00,22:00:00,2009,FEBRERO,JUEVES,2009/02/27 03:00:00+00,KR 69-68B 02,ATROPELLO,ENGATIVA,,PEATON,S,2009/02/27 05:00:00+00,MASCULINO,38,PEATON
-74.056334357,4.69474433800002,700883,2022773,A00480885,2009/02/28 05:00:00+00,02:01:00,2009,FEBRERO,SABADO,2009/02/28 07:01:00+00,AV AVENIDA PASEO LOS LIBERTADORES-CL 106 93,CHOQUE,SUBA,1,CONDUCTOR,,,MASCULINO,37,CONDUCTOR
-74.056334357,4.69474433800002,700889,2022779,A00480885,2009/02/28 05:00:00+00,02:01:00,2009,FEBRERO,SABADO,2009/02/28 07:01:00+00,AV AVENIDA PASEO LOS LIBERTADORES-CL 106 93,CHOQUE,SUBA,1,PASAJERO,S,2009/02/28 05:00:00+00,MASCULINO,22,PASAJERO
-74.122477109,4.59774432500001,700927,2022818,A00481551,2009/02/27 05:00:00+00,17:13:00,2009,FEBRERO,VIERNES,2009/02/27 22:13:00+00,KR 40-33 S 02,ATROPELLO,PUENTE ARANDA,,PEATON,S,2009/03/08 05:00:00+00,FEMENINO,53,PEATON
-74.098955597,4.553775782,701629,2023523,A00481482,2009/03/02 05:00:00+00,07:30:00,2009,MARZO,LUNES,2009/03/02 12:30:00+00,DG 37D-1G S 64,CHOQUE,SAN CRISTOBAL,1,CONDUCTOR,,,MASCULINO,29,CONDUCTOR
-74.085275351,4.58872874999997,701631,2023525,A00481451,2009/03/01 05:00:00+00,23:56:00,2009,MARZO,DOMINGO,2009/03/02 04:56:00+00,KR 10-1 S 07,ATROPELLO,SAN CRISTOBAL,,PEATON,,,FEMENINO,25,PEATON
-74.197883877,4.63311288,701635,2024443,A00481941,2009/03/07 05:00:00+00,14:57:00,2009,MARZO,SABADO,2009/03/07 19:57:00+00,CL 63-95A S 02,CHOQUE,BOSA,1,MOTOCICLISTA,,,MASCULINO,31,MOTOCICLISTA
-74.094708467,4.61019555799999,701796,2023692,A00482009,2009/03/04 05:00:00+00,00:15:00,2009,MARZO,MIERCOLES,2009/03/04 05:15:00+00,AV AVENIDA CIUDAD DE QUITO-CL 10 02,ATROPELLO,LOS MARTIRES,,PEATON,S,2009/03/08 05:00:00+00,FEMENINO,30,PEATON
-74.17903326,4.62483436100001,701861,2023758,A00481002,2009/03/03 05:00:00+00,07:15:00,2009,MARZO,MARTES,2009/03/03 12:15:00+00,CL 52-96 S 02,CHOQUE,BOSA,1,PASAJERO,,,FEMENINO,28,MOTOCICLISTA
-74.132224543,4.61133047499999,701863,2023760,A00480071,2009/03/03 05:00:00+00,04:59:00,2009,MARZO,MARTES,2009/03/03 09:59:00+00,AV AVENIDA PRIMERA DE MAYO-KR 68G 10 10,ATROPELLO,KENNEDY,,PEATON,,,SIN INFORMACION,,PEATON
-74.07657464,4.60877022300002,701869,2023766,A00481940,2009/03/04 05:00:00+00,16:45:00,2009,MARZO,MIERCOLES,2009/03/04 21:45:00+00,CL 19-14 21,ATROPELLO,LOS MARTIRES,,PEATON,,,SIN INFORMACION,,PEATON
-74.124030449,4.65166305299999,701873,2023770,A00481483,2009/03/04 05:00:00+00,22:52:00,2009,MARZO,MIERCOLES,2009/03/05 03:52:00+00,AV AVENIDA BOYACA-CL 19 02,ATROPELLO,FONTIBON,,PEATON,,,MASCULINO,52,PEATON
-74.100827086,4.72963886899998,701876,2024687,A00482029,2009/03/07 05:00:00+00,22:30:00,2009,MARZO,SABADO,2009/03/08 03:30:00+00,AV AVENIDA CIUDAD DE CALI-CL 128F 02 02 02,ATROPELLO,SUBA,,PEATON,S,2009/03/12 05:00:00+00,MASCULINO,,PEATON
-74.11982586,4.666107066,702132,2024028,A00482251,2009/03/05 05:00:00+00,07:45:00,2009,MARZO,JUEVES,2009/03/05 12:45:00+00,CL 24-75 02,CHOQUE,FONTIBON,2,MOTOCICLISTA,S,2009/03/08 05:00:00+00,MASCULINO,25,MOTOCICLISTA
-74.074439527,4.66699859300002,702214,2024106,A00482360,2009/03/05 05:00:00+00,04:30:00,2009,MARZO,JUEVES,2009/03/05 09:30:00+00,AV AVENIDA CIUDAD DE QUITO-CL 71A 45 45 45,CHOQUE,BARRIOS UNIDOS,1,MOTOCICLISTA,S,2009/03/06 05:00:00+00,MASCULINO,25,MOTOCICLISTA
-74.083134609,4.59799793000002,702229,2024121,A00482145,2009/03/05 05:00:00+00,10:40:00,2009,MARZO,JUEVES,2009/03/05 15:40:00+00,KR 13-7 46,ATROPELLO,SANTA FE,,PEATON,,,FEMENINO,42,PEATON
-74.125002054,4.62148997899999,702234,2024126,A00480072,2009/03/05 05:00:00+00,22:10:00,2009,MARZO,JUEVES,2009/03/06 03:10:00+00,AV AVENIDA CONGRESO EUCARISTICO-DG 1 18,CHOQUE,PUENTE ARANDA,1,PASAJERO,,,FEMENINO,27,MOTOCICLISTA
-74.079595121,4.59054634900002,702424,2024318,A00482054,2009/03/06 05:00:00+00,18:00:00,2009,MARZO,VIERNES,2009/03/06 23:00:00+00,KR 7-3 46,ATROPELLO,SANTA FE,1,PASAJERO,S,2009/03/09 05:00:00+00,MASCULINO,59,MOTOCICLISTA
-74.134806424,4.70356365800001,702693,2024589,A00481485,2009/03/08 05:00:00+00,18:10:00,2009,MARZO,DOMINGO,2009/03/08 23:10:00+00,CL 64-112 40,CHOQUE,ENGATIVA,1,CICLISTA,,,MASCULINO,42,CICLISTA
-74.101846467,4.56652330200001,702966,2024862,A00482265,2009/03/09 05:00:00+00,13:30:00,2009,MARZO,LUNES,2009/03/09 18:30:00+00,CL 34-9 S 25,CHOQUE,SAN CRISTOBAL,2,CICLISTA,S,2009/03/09 05:00:00+00,MASCULINO,17,CICLISTA
-74.097622831,4.59206365,703345,2439616,A000033486,2014/10/08 05:00:00+00,06:45:00,2014,OCTUBRE,MIERCOLES,2014/10/08 11:45:00+00,KR 24-CL 6 S 02,ATROPELLO,ANTONIO NARINO,,PEATON,S,2014/10/08 05:00:00+00,FEMENINO,73,PEATON
-74.165438571,4.63233739899999,703363,2439634,A000034849,2014/11/03 05:00:00+00,02:00:00,2014,NOVIEMBRE,LUNES,2014/11/03 07:00:00+00,AV AVENIDA CIUDAD DE CALI-CL 40A S 08,ATROPELLO,KENNEDY,,PEATON,S,2015/01/16 05:00:00+00,MASCULINO,28,PEATON
-74.0661,4.61219999999997,703381,2439652,A000036825,2014/11/14 05:00:00+00,07:15:00,2014,NOVIEMBRE,VIERNES,2014/11/14 12:15:00+00,AK 1-CL 26B 38,ATROPELLO,SANTA FE,,PEATON,,,MASCULINO,2,PEATON
-74.022667793,4.73922488400001,703399,2439669,A000036078,2014/11/13 05:00:00+00,12:05:00,2014,NOVIEMBRE,JUEVES,2014/11/13 17:05:00+00,KR 7-CL 164 02,ATROPELLO,USAQUEN,,PEATON,,,FEMENINO,74,PEATON
-74.122859714,4.62850166599998,703427,2439697,A000036960,2014/11/12 05:00:00+00,13:00:00,2014,NOVIEMBRE,MIERCOLES,2014/11/12 18:00:00+00,AV AVENIDA DE LAS AMERICAS-KR 68 05,ATROPELLO,KENNEDY,,PEATON,S,2014/11/12 05:00:00+00,MASCULINO,72,PEATON
-74.106690147,4.59889966499998,703617,2439891,A000036693,2014/11/15 05:00:00+00,22:40:00,2014,NOVIEMBRE,SABADO,2014/11/16 03:40:00+00,AK 30-CL 1 09,CHOQUE,PUENTE ARANDA,2,MOTOCICLISTA,N,,MASCULINO,28,MOTOCICLISTA
-74.155,4.57499999999999,703622,2439898,A000036079,2014/11/15 05:00:00+00,19:05:00,2014,NOVIEMBRE,SABADO,2014/11/16 00:05:00+00,AV AVENIDA CIUDAD DE VILLAVICENCIO-KR 48 02,ATROPELLO,CIUDAD BOLIVAR,,PEATON,,,MASCULINO,6,PEATON
-74.145030954,4.55178985399999,703744,2440943,A000037288,2014/11/20 05:00:00+00,04:35:00,2014,NOVIEMBRE,JUEVES,2014/11/20 09:35:00+00,KR 18C-CL 67 S 64,CHOQUE,CIUDAD BOLIVAR,1,PASAJERO,,,MASCULINO,18,PASAJERO
-74.134431452,4.61296650200001,703896,2440200,A000035889,2014/11/04 05:00:00+00,01:50:00,2014,NOVIEMBRE,MARTES,2014/11/04 06:50:00+00,AV AVENIDA PRIMERA DE MAYO-CL 69 S 40,ATROPELLO,KENNEDY,,PEATON,S,2014/11/07 05:00:00+00,SIN INFORMACION,,PEATON
-74.0903,4.55279999999999,704006,2438397,A000036149,2014/11/05 05:00:00+00,12:25:00,2014,NOVIEMBRE,MIERCOLES,2014/11/05 17:25:00+00,AV AVENIDA CIUDAD DE VILLAVICENCIO-CL 37C S 07,ATROPELLO,SAN CRISTOBAL,,PEATON,,,FEMENINO,83,PEATON
-74.139445772,4.57719463299998,704396,2440712,A000034307,2014/10/18 05:00:00+00,19:00:00,2014,OCTUBRE,SABADO,2014/10/19 00:00:00+00,CL 55-KR 25 S 02,CHOQUE,TUNJUELITO,1,CICLISTA,S,2014/10/20 05:00:00+00,MASCULINO,83,CICLISTA
-74.065804058,4.738488937,704592,2440913,A000037632,2014/11/20 05:00:00+00,13:00:00,2014,NOVIEMBRE,JUEVES,2014/11/20 18:00:00+00,AV AVENIDA BOYACA-CL 152 20,ATROPELLO,SUBA,,PEATON,,,MASCULINO,81,PEATON
-74.1467,4.59469999999999,704605,2440925,A000037630,2014/11/20 05:00:00+00,11:00:00,2014,NOVIEMBRE,JUEVES,2014/11/20 16:00:00+00,AV AVENIDA DEL SUR-CL 45A S 08,CHOQUE,TUNJUELITO,1,PASAJERO,,,FEMENINO,49,MOTOCICLISTA
-74.144465122,4.71223917499998,704613,2440932,A000037631,2014/11/20 05:00:00+00,10:20:00,2014,NOVIEMBRE,JUEVES,2014/11/20 15:20:00+00,CL 63B-KR 121 02,CHOQUE,ENGATIVA,1,CICLISTA,N,,FEMENINO,66,CICLISTA
-74.07,4.62150000000003,704698,2441013,A000036867,2014/11/20 05:00:00+00,18:50:00,2014,NOVIEMBRE,JUEVES,2014/11/20 23:50:00+00,AV AVENIDA CARACAS-KR 33 02,ATROPELLO,TEUSAQUILLO,,PEATON,S,2014/11/21 05:00:00+00,MASCULINO,19,PEATON
-74.161856408,4.62340903699999,704993,2438448,A000034957,2014/10/30 05:00:00+00,06:00:00,2014,OCTUBRE,JUEVES,2014/10/30 11:00:00+00,AK 80-CL 41B S 04,VOLCAMIENTO,KENNEDY,1,CICLISTA,N,,MASCULINO,25,CICLISTA
-74.126692809,4.566084268,705003,2438457,A000034956,2014/10/22 05:00:00+00,06:40:00,2014,OCTUBRE,MIERCOLES,2014/10/22 11:40:00+00,KR 13F-CL 51 S 14,VOLCAMIENTO,TUNJUELITO,1,CICLISTA,N,,MASCULINO,50,CICLISTA
-74.193678598,4.62162472900002,705011,2438465,A000032876,2014/10/01 05:00:00+00,10:36:00,2014,OCTUBRE,MIERCOLES,2014/10/01 15:36:00+00,KR 87C-CL 68A S 19,CHOQUE,BOSA,1,CICLISTA,N,,MASCULINO,16,CICLISTA
-74.177539701,4.61182888899998,705032,2438486,A000034674,2014/10/17 05:00:00+00,09:21:00,2014,OCTUBRE,VIERNES,2014/10/17 14:21:00+00,KR 80-CL 57G S 02,CHOQUE,KENNEDY,1,CICLISTA,N,,MASCULINO,13,CICLISTA
-74.082581751,4.60625542499997,705090,2441849,A000037468,2014/11/24 05:00:00+00,18:42:00,2014,NOVIEMBRE,LUNES,2014/11/24 23:42:00+00,AC 13-KR 17 52,ATROPELLO,LOS MARTIRES,,PEATON,S,2014/11/28 05:00:00+00,MASCULINO,58,PEATON
-74.136561256,4.63707525900003,705149,2441464,A000036826,2014/11/23 05:00:00+00,08:23:00,2014,NOVIEMBRE,DOMINGO,2014/11/23 13:23:00+00,AV AVENIDA BOYACA-CL 8 38,CHOQUE,KENNEDY,2,MOTOCICLISTA,N,,MASCULINO,30,MOTOCICLISTA
